Order_ID,Order_Date,Customer_ID,Customer_Name,Province,City,Product,Category,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Profit_Margin,Payment_Method,Sales_Channel,Year,Month,Month_Name
ORD-105149,2026-02-28,CUST-3054,Customer 3054,Alberta,Calgary,Office Monitor 27,Electronics,1,349.0,0.0,349.0,252.26,96.74,0.2772,E-Transfer,Online,2026,2026-02,February
ORD-106421,2026-02-28,CUST-4176,Customer 4176,Alberta,Calgary,Office Chair,Furniture,1,429.0,0.1,386.1,221.1,165.0,0.4274,Debit,Online,2026,2026-02,February
ORD-108940,2026-02-28,CUST-3461,Customer 3461,Ontario,Toronto,USB-C Dock,Accessories,2,159.0,0.05,302.1,211.76,90.34,0.299,Paypal,Wholesale,2026,2026-02,February
ORD-102377,2026-02-28,CUST-2446,Customer 2446,British Columbia,Vancouver,Notebook Pack,Office Supplies,2,24.0,0.0,48.0,37.03,10.97,0.2285,Unknown,Retail Store,2026,2026-02,February
ORD-101455,2026-02-28,CUST-3807,Customer 3807,Alberta,Lethbridge,Desk Lamp,Furniture,1,89.0,0.1,80.1,62.61,17.49,0.2184,E-Transfer,Retail Store,2026,2026-02,February
ORD-108705,2026-02-28,CUST-3869,Customer 3869,Alberta,Red Deer,USB-C Dock,Accessories,6,159.0,0.05,906.3,548.95,357.35,0.3943,Credit Card,Online,2026,2026-02,February
ORD-105653,2026-02-28,CUST-1363,Customer 1363,Alberta,Red Deer,Backpack,Accessories,3,79.0,0.05,225.15,160.68,64.47,0.2863,Credit Card,Wholesale,2026,2026-02,February
ORD-102292,2026-02-28,CUST-3957,Customer 3957,Alberta,Lethbridge,Tablet 11,Electronics,3,499.0,0.2,1197.6,719.41,478.19,0.3993,E-Transfer,Retail Store,2026,2026-02,February
ORD-109735,2026-02-28,CUST-3609,Customer 3609,Alberta,Lethbridge,Office Monitor 27,Electronics,3,349.0,0.0,1047.0,804.89,242.11,0.2312,Debit,Online,2026,2026-02,February
ORD-100894,2026-02-28,CUST-2571,Customer 2571,Saskatchewan,Saskatoon,Wireless Mouse,Accessories,2,49.0,0.0,98.0,73.31,24.69,0.2519,Paypal,Online,2026,2026-02,February
ORD-105494,2026-03-01,CUST-3584,Customer 3584,Alberta,Calgary,Printer Paper,Office Supplies,2,39.0,0.1,70.2,46.41,23.79,0.3389,E-Transfer,Online,2026,2026-03,March
ORD-105964,2026-03-01,CUST-1985,Customer 1985,British Columbia,Victoria,Office Monitor 27,Electronics,4,349.0,0.15,1186.6,954.04,232.56,0.196,Paypal,Retail Store,2026,2026-03,March
ORD-104589,2026-03-01,CUST-1075,Customer 1075,Alberta,Edmonton,Backpack,Accessories,1,79.0,0.0,79.0,58.96,20.04,0.2537,Debit,Retail Store,2026,2026-03,March
ORD-102131,2026-03-01,CUST-3673,Customer 3673,Alberta,Calgary,Ink Cartridge,Office Supplies,2,79.0,0.0,158.0,122.6,35.4,0.2241,E-Transfer,Online,2026,2026-03,March
ORD-103338,2026-03-01,CUST-2959,Customer 2959,British Columbia,Victoria,Office Chair,Furniture,1,429.0,0.0,429.0,329.22,99.78,0.2326,E-Transfer,Online,2026,2026-03,March
ORD-103420,2026-03-01,CUST-3600,Customer 3600,Manitoba,Winnipeg,Desk Lamp,Furniture,4,89.0,0.0,356.0,261.97,94.03,0.2641,Debit,Online,2026,2026-03,March
ORD-101340,2026-03-01,CUST-1214,Customer 1214,Ontario,Toronto,Wireless Mouse,Accessories,3,49.0,0.1,132.3,73.41,58.89,0.4451,Debit,Online,2026,2026-03,March
ORD-101677,2026-03-01,CUST-2062,Customer 2062,Alberta,Edmonton,Printer Paper,Office Supplies,1,39.0,0.0,39.0,30.23,8.77,0.2249,Credit Card,Online,2026,2026-03,March
ORD-108231,2026-03-01,CUST-1101,Customer 1101,Ontario,Hamilton,Standing Desk,Furniture,4,699.0,0.0,2796.0,1706.5,1089.5,0.3897,Credit Card,Retail Store,2026,2026-03,March
ORD-108986,2026-03-01,CUST-1989,Customer 1989,Ontario,Ottawa,Office Chair,Furniture,4,429.0,0.0,1716.0,1004.65,711.35,0.4145,E-Transfer,Online,2026,2026-03,March
ORD-101862,2026-03-01,CUST-1377,Customer 1377,British Columbia,Kelowna,Backpack,Accessories,2,79.0,0.1,142.2,95.61,46.59,0.3276,Paypal,Online,2026,2026-03,March
ORD-107007,2026-03-01,CUST-1221,Customer 1221,Ontario,Ottawa,Office Monitor 27,Electronics,1,349.0,0.0,349.0,240.29,108.71,0.3115,E-Transfer,Online,2026,2026-03,March
ORD-103601,2026-03-01,CUST-2430,Customer 2430,Alberta,Red Deer,Printer Paper,Office Supplies,5,39.0,0.0,195.0,157.19,37.81,0.1939,E-Transfer,Retail Store,2026,2026-03,March
ORD-105032,2026-03-01,CUST-4120,Customer 4120,Alberta,Calgary,Tablet 11,Electronics,4,499.0,0.1,1796.4,1056.43,739.97,0.4119,Paypal,Retail Store,2026,2026-03,March
ORD-106225,2026-03-01,CUST-3667,Customer 3667,British Columbia,Vancouver,Notebook Pack,Office Supplies,1,24.0,0.0,24.0,19.63,4.37,0.1821,Credit Card,Retail Store,2026,2026-03,March
ORD-103172,2026-03-01,CUST-3467,Customer 3467,Alberta,Lethbridge,Office Chair,Furniture,4,429.0,0.1,1544.4,1114.39,430.01,0.2784,Debit,Online,2026,2026-03,March
ORD-100691,2026-03-01,CUST-1364,Customer 1364,Alberta,Calgary,Standing Desk,Furniture,1,699.0,0.2,559.2,311.16,248.04,0.4436,E-Transfer,Retail Store,2026,2026-03,March
ORD-108022,2026-03-01,CUST-2847,Customer 2847,Saskatchewan,Regina,Notebook Pack,Office Supplies,1,24.0,0.15,20.4,14.13,6.27,0.3074,Credit Card,Retail Store,2026,2026-03,March
ORD-109910,2026-03-02,CUST-3226,Customer 3226,Manitoba,Brandon,Desk Lamp,Furniture,1,89.0,0.0,89.0,52.69,36.31,0.408,E-Transfer,Retail Store,2026,2026-03,March
ORD-104956,2026-03-02,CUST-3362,Customer 3362,Ontario,Hamilton,Tablet 11,Electronics,1,499.0,0.0,499.0,350.03,148.97,0.2985,Credit Card,Online,2026,2026-03,March
ORD-105619,2026-03-02,CUST-3921,Customer 3921,Alberta,Calgary,Desk Lamp,Furniture,2,89.0,0.05,169.1,128.06,41.04,0.2427,Debit,Retail Store,2026,2026-03,March
ORD-107246,2026-03-02,CUST-1979,Customer 1979,Alberta,Red Deer,Office Monitor 27,Electronics,5,349.0,0.0,1745.0,1252.78,492.22,0.2821,E-Transfer,Retail Store,2026,2026-03,March
ORD-104994,2026-03-02,CUST-3646,Customer 3646,British Columbia,Vancouver,Tablet 11,Electronics,1,499.0,0.05,474.05,321.33,152.72,0.3222,Debit,Retail Store,2026,2026-03,March
ORD-101219,2026-03-02,CUST-1702,Customer 1702,British Columbia,Victoria,Wireless Mouse,Accessories,3,49.0,0.1,132.3,78.29,54.01,0.4082,Debit,Retail Store,2026,2026-03,March
ORD-102118,2026-03-02,CUST-3825,Customer 3825,Alberta,Lethbridge,Printer Paper,Office Supplies,3,39.0,0.1,105.3,82.03,23.27,0.221,Credit Card,Online,2026,2026-03,March
ORD-107070,2026-03-02,CUST-3497,Customer 3497,Alberta,Calgary,Backpack,Accessories,2,79.0,0.05,150.1,93.83,56.27,0.3749,Paypal,Retail Store,2026,2026-03,March
ORD-102296,2026-03-02,CUST-3549,Customer 3549,Alberta,Red Deer,Desk Lamp,Furniture,2,89.0,0.2,142.4,113.63,28.77,0.202,Credit Card,Wholesale,2026,2026-03,March
ORD-101097,2026-03-02,CUST-1394,Customer 1394,Saskatchewan,Saskatoon,Tablet 11,Electronics,5,499.0,0.15,2120.75,1376.76,743.99,0.3508,E-Transfer,Online,2026,2026-03,March
ORD-103340,2026-03-02,CUST-1683,Customer 1683,Alberta,Red Deer,Printer Paper,Office Supplies,3,39.0,0.15,99.45,56.01,43.44,0.4368,E-Transfer,Retail Store,2026,2026-03,March
ORD-102082,2026-03-02,CUST-2805,Customer 2805,Manitoba,Winnipeg,Webcam HD,Electronics,1,99.0,0.2,79.2,58.05,21.15,0.267,Credit Card,Retail Store,2026,2026-03,March
ORD-105987,2026-03-02,CUST-3619,Customer 3619,Ontario,Mississauga,Webcam HD,Electronics,3,99.0,0.1,267.3,154.09,113.21,0.4235,Credit Card,Retail Store,2026,2026-03,March
ORD-103978,2026-03-02,CUST-3825,Customer 3825,Saskatchewan,Regina,Ink Cartridge,Office Supplies,4,79.0,0.1,284.4,190.24,94.16,0.3311,Debit,Online,2026,2026-03,March
ORD-107152,2026-03-02,CUST-3514,Customer 3514,Ontario,Hamilton,Ink Cartridge,Office Supplies,1,79.0,0.05,75.05,45.77,29.28,0.3901,Credit Card,Online,2026,2026-03,March
ORD-104540,2026-03-02,CUST-3777,Customer 3777,Manitoba,Brandon,Printer Paper,Office Supplies,1,39.0,0.1,35.1,24.32,10.78,0.3071,Credit Card,Online,2026,2026-03,March
ORD-105866,2026-03-02,CUST-2098,Customer 2098,British Columbia,Victoria,Mechanical Keyboard,Accessories,1,129.0,0.0,129.0,98.29,30.71,0.2381,Debit,Online,2026,2026-03,March
ORD-109855,2026-03-03,CUST-1099,Customer 1099,Saskatchewan,Saskatoon,USB-C Dock,Accessories,2,159.0,0.0,318.0,256.13,61.87,0.1946,Credit Card,Online,2026,2026-03,March
ORD-100364,2026-03-03,CUST-2325,Customer 2325,Alberta,Red Deer,Notebook Pack,Office Supplies,2,24.0,0.15,40.8,28.32,12.48,0.3059,E-Transfer,Online,2026,2026-03,March
ORD-102181,2026-03-03,CUST-2342,Customer 2342,Saskatchewan,Regina,Wireless Headphones,Electronics,2,179.0,0.0,358.0,279.03,78.97,0.2206,Credit Card,Online,2026,2026-03,March
ORD-107769,2026-03-03,CUST-1177,Customer 1177,Saskatchewan,Saskatoon,Mechanical Keyboard,Accessories,6,129.0,0.1,696.6,535.36,161.24,0.2315,Debit,Online,2026,2026-03,March
ORD-107988,2026-03-03,CUST-2331,Customer 2331,Saskatchewan,Saskatoon,Notebook Pack,Office Supplies,6,24.0,0.05,136.8,79.08,57.72,0.4219,Paypal,Online,2026,2026-03,March
ORD-104461,2026-03-03,CUST-1378,Customer 1378,Alberta,Calgary,Tablet 11,Electronics,1,499.0,0.1,449.1,292.36,156.74,0.349,Credit Card,Retail Store,2026,2026-03,March
ORD-101587,2026-03-03,CUST-1359,Customer 1359,British Columbia,Surrey,Office Chair,Furniture,6,429.0,0.0,2574.0,1601.86,972.14,0.3777,Debit,Online,2026,2026-03,March
ORD-101506,2026-03-03,CUST-3584,Customer 3584,Alberta,Red Deer,Notebook Pack,Office Supplies,3,24.0,0.1,64.8,47.49,17.31,0.2671,Debit,Online,2026,2026-03,March
ORD-108551,2026-03-03,CUST-2300,Customer 2300,Ontario,Toronto,Backpack,Accessories,2,79.0,0.15,134.3,87.19,47.11,0.3508,Credit Card,Online,2026,2026-03,March
ORD-104185,2026-03-03,CUST-2446,Customer 2446,Manitoba,Brandon,Backpack,Accessories,1,79.0,0.0,79.0,55.73,23.27,0.2946,Credit Card,Retail Store,2026,2026-03,March
ORD-101528,2026-03-03,CUST-2476,Customer 2476,Ontario,Hamilton,Laptop Pro 14,Electronics,3,1299.0,0.05,3702.15,2419.09,1283.06,0.3466,E-Transfer,Online,2026,2026-03,March
ORD-104389,2026-03-03,CUST-3836,Customer 3836,British Columbia,Vancouver,Notebook Pack,Office Supplies,1,24.0,0.15,20.4,13.24,7.16,0.351,Paypal,Retail Store,2026,2026-03,March
ORD-109561,2026-03-03,CUST-2962,Customer 2962,British Columbia,Victoria,Mechanical Keyboard,Accessories,1,129.0,0.1,116.1,72.76,43.34,0.3733,Paypal,Retail Store,2026,2026-03,March
ORD-106789,2026-03-03,CUST-1362,Customer 1362,British Columbia,Surrey,Standing Desk,Furniture,2,699.0,0.1,1258.2,698.97,559.23,0.4445,Credit Card,Retail Store,2026,2026-03,March
ORD-105143,2026-03-03,CUST-1080,Customer 1080,Manitoba,Winnipeg,Notebook Pack,Office Supplies,1,24.0,0.2,19.2,14.84,4.36,0.2271,Debit,Retail Store,2026,2026-03,March
ORD-108107,2026-03-03,CUST-1993,Customer 1993,Ontario,Mississauga,Office Monitor 27,Electronics,5,349.0,0.05,1657.75,1337.6,320.15,0.1931,Paypal,Online,2026,2026-03,March
ORD-104607,2026-03-03,CUST-2381,Customer 2381,Alberta,Edmonton,Printer Paper,Office Supplies,3,39.0,0.15,99.45,70.11,29.34,0.295,E-Transfer,Wholesale,2026,2026-03,March
ORD-102486,2026-03-03,CUST-1946,Customer 1946,Manitoba,Winnipeg,Mechanical Keyboard,Accessories,2,129.0,0.0,258.0,160.49,97.51,0.3779,Paypal,Online,2026,2026-03,March
ORD-107781,2026-03-03,CUST-3439,Customer 3439,British Columbia,Victoria,Laptop Pro 14,Electronics,1,1299.0,0.0,1299.0,854.63,444.37,0.3421,Paypal,Online,2026,2026-03,March
ORD-109941,2026-03-03,CUST-3035,Customer 3035,Ontario,Ottawa,Laptop Pro 14,Electronics,4,1299.0,0.05,4936.2,3592.26,1343.94,0.2723,E-Transfer,Retail Store,2026,2026-03,March
ORD-102920,2026-03-03,CUST-2109,Customer 2109,Ontario,Mississauga,Standing Desk,Furniture,2,699.0,0.1,1258.2,781.95,476.25,0.3785,Paypal,Wholesale,2026,2026-03,March
ORD-108087,2026-03-03,CUST-1474,Customer 1474,Manitoba,Winnipeg,Webcam HD,Electronics,3,99.0,0.1,267.3,185.42,81.88,0.3063,Debit,Online,2026,2026-03,March
ORD-108288,2026-03-04,CUST-3036,Customer 3036,British Columbia,Victoria,Desk Lamp,Furniture,2,89.0,0.0,178.0,131.47,46.53,0.2614,Paypal,Wholesale,2026,2026-03,March
ORD-100048,2026-03-04,CUST-2399,Customer 2399,Saskatchewan,Regina,Ink Cartridge,Office Supplies,1,79.0,0.1,71.1,46.86,24.24,0.3409,Credit Card,Retail Store,2026,2026-03,March
ORD-103111,2026-03-04,CUST-3991,Customer 3991,Ontario,Ottawa,Laptop Pro 14,Electronics,3,1299.0,0.0,3897.0,3077.08,819.92,0.2104,Paypal,Online,2026,2026-03,March
ORD-104650,2026-03-04,CUST-3095,Customer 3095,Alberta,Red Deer,Mechanical Keyboard,Accessories,1,129.0,0.05,122.55,80.18,42.37,0.3457,E-Transfer,Wholesale,2026,2026-03,March
ORD-105690,2026-03-04,CUST-1751,Customer 1751,Alberta,Calgary,Wireless Headphones,Electronics,4,179.0,0.1,644.4,471.94,172.46,0.2676,E-Transfer,Online,2026,2026-03,March
ORD-107768,2026-03-04,CUST-1280,Customer 1280,Manitoba,Brandon,Tablet 11,Electronics,2,499.0,0.0,998.0,677.69,320.31,0.321,E-Transfer,Online,2026,2026-03,March
ORD-106530,2026-03-04,CUST-1023,Customer 1023,Alberta,Edmonton,Laptop Pro 14,Electronics,2,1299.0,0.1,2338.2,1772.38,565.82,0.242,Debit,Online,2026,2026-03,March
ORD-103736,2026-03-04,CUST-4139,Customer 4139,British Columbia,Kelowna,Office Chair,Furniture,2,429.0,0.05,815.1,650.69,164.41,0.2017,Credit Card,Retail Store,2026,2026-03,March
ORD-102713,2026-03-04,CUST-1961,Customer 1961,Ontario,Ottawa,Wireless Headphones,Electronics,1,179.0,0.05,170.05,117.5,52.55,0.309,E-Transfer,Online,2026,2026-03,March
ORD-104592,2026-03-04,CUST-2245,Customer 2245,British Columbia,Vancouver,Office Chair,Furniture,3,429.0,0.1,1158.3,821.06,337.24,0.2912,Debit,Retail Store,2026,2026-03,March
ORD-109719,2026-03-04,CUST-2244,Customer 2244,Alberta,Red Deer,Notebook Pack,Office Supplies,6,24.0,0.0,144.0,114.32,29.68,0.2061,E-Transfer,Online,2026,2026-03,March
ORD-106725,2026-03-04,CUST-3051,Customer 3051,Alberta,Calgary,Printer Paper,Office Supplies,1,39.0,0.0,39.0,27.7,11.3,0.2897,E-Transfer,Online,2026,2026-03,March
ORD-101508,2026-03-04,CUST-4193,Customer 4193,Manitoba,Winnipeg,Laptop Pro 14,Electronics,1,1299.0,0.1,1169.1,842.24,326.86,0.2796,Credit Card,Online,2026,2026-03,March
ORD-105562,2026-03-04,CUST-2248,Customer 2248,Alberta,Red Deer,Desk Lamp,Furniture,3,89.0,0.1,240.3,167.46,72.84,0.3031,Debit,Online,2026,2026-03,March
ORD-101679,2026-03-04,CUST-1115,Customer 1115,Ontario,Ottawa,Ink Cartridge,Office Supplies,4,79.0,0.05,300.2,222.38,77.82,0.2592,Debit,Wholesale,2026,2026-03,March
ORD-102885,2026-03-04,CUST-2723,Customer 2723,Alberta,Edmonton,Ink Cartridge,Office Supplies,1,79.0,0.0,79.0,44.09,34.91,0.4419,E-Transfer,Retail Store,2026,2026-03,March
ORD-107498,2026-03-04,CUST-1659,Customer 1659,Alberta,Lethbridge,Mechanical Keyboard,Accessories,1,129.0,0.0,129.0,78.45,50.55,0.3919,E-Transfer,Online,2026,2026-03,March
ORD-101361,2026-03-04,CUST-1105,Customer 1105,British Columbia,Surrey,Backpack,Accessories,3,79.0,0.1,213.3,170.53,42.77,0.2005,Paypal,Retail Store,2026,2026-03,March
ORD-109002,2026-03-04,CUST-3714,Customer 3714,Manitoba,Winnipeg,USB-C Dock,Accessories,2,159.0,0.0,318.0,223.63,94.37,0.2968,Credit Card,Retail Store,2026,2026-03,March
ORD-103988,2026-03-05,CUST-3719,Customer 3719,Alberta,Calgary,Standing Desk,Furniture,6,699.0,0.15,3564.9,2310.27,1254.63,0.3519,Credit Card,Retail Store,2026,2026-03,March
ORD-104420,2026-03-05,CUST-1176,Customer 1176,Alberta,Edmonton,Standing Desk,Furniture,5,699.0,0.0,3495.0,2299.71,1195.29,0.342,E-Transfer,Online,2026,2026-03,March
ORD-106126,2026-03-05,CUST-2938,Customer 2938,Ontario,Toronto,Office Chair,Furniture,2,429.0,0.15,729.3,433.2,296.1,0.406,E-Transfer,Online,2026,2026-03,March
ORD-105496,2026-03-05,CUST-1505,Customer 1505,Ontario,Toronto,Webcam HD,Electronics,1,99.0,0.15,84.15,47.47,36.68,0.4359,Paypal,Online,2026,2026-03,March
ORD-104729,2026-03-05,CUST-3812,Customer 3812,Alberta,Edmonton,Office Monitor 27,Electronics,1,349.0,0.1,314.1,173.9,140.2,0.4464,Paypal,Online,2026,2026-03,March
ORD-100890,2026-03-05,CUST-3416,Customer 3416,British Columbia,Kelowna,Laptop Pro 14,Electronics,4,1299.0,0.0,5196.0,3690.72,1505.28,0.2897,E-Transfer,Retail Store,2026,2026-03,March
ORD-104631,2026-03-05,CUST-2186,Customer 2186,Ontario,Toronto,Standing Desk,Furniture,1,699.0,0.05,664.05,417.48,246.57,0.3713,Credit Card,Online,2026,2026-03,March
ORD-101122,2026-03-05,CUST-3024,Customer 3024,Ontario,Toronto,Printer Paper,Office Supplies,6,39.0,0.0,234.0,187.92,46.08,0.1969,Credit Card,Retail Store,2026,2026-03,March
ORD-106304,2026-03-05,CUST-3624,Customer 3624,Ontario,Toronto,USB-C Dock,Accessories,2,159.0,0.0,318.0,223.87,94.13,0.296,Credit Card,Online,2026,2026-03,March
ORD-108568,2026-03-05,CUST-3658,Customer 3658,Alberta,Calgary,Wireless Mouse,Accessories,1,49.0,0.0,49.0,36.63,12.37,0.2524,Credit Card,Online,2026,2026-03,March
ORD-101748,2026-03-05,CUST-4022,Customer 4022,Alberta,Lethbridge,Office Monitor 27,Electronics,6,349.0,0.1,1884.6,1419.52,465.08,0.2468,Credit Card,Online,2026,2026-03,March
ORD-105654,2026-03-05,CUST-2300,Customer 2300,Ontario,Ottawa,Ink Cartridge,Office Supplies,2,79.0,0.0,158.0,95.76,62.24,0.3939,E-Transfer,Online,2026,2026-03,March
ORD-104040,2026-03-05,CUST-2155,Customer 2155,British Columbia,Victoria,Laptop Pro 14,Electronics,2,1299.0,0.05,2468.1,1861.78,606.32,0.2457,Credit Card,Retail Store,2026,2026-03,March
ORD-108349,2026-03-05,CUST-2029,Customer 2029,Ontario,Toronto,Laptop Pro 14,Electronics,5,1299.0,0.0,6495.0,3689.58,2805.42,0.4319,Credit Card,Online,2026,2026-03,March
ORD-102459,2026-03-05,CUST-3130,Customer 3130,Ontario,Mississauga,Office Chair,Furniture,1,429.0,0.05,407.55,307.79,99.76,0.2448,Paypal,Retail Store,2026,2026-03,March
ORD-104552,2026-03-05,CUST-3752,Customer 3752,Manitoba,Winnipeg,Office Chair,Furniture,6,429.0,0.0,2574.0,1791.88,782.12,0.3039,Credit Card,Online,2026,2026-03,March
ORD-103426,2026-03-05,CUST-3329,Customer 3329,Ontario,Ottawa,Wireless Headphones,Electronics,2,179.0,0.15,304.3,228.02,76.28,0.2507,Paypal,Retail Store,2026,2026-03,March
ORD-103471,2026-03-05,CUST-3147,Customer 3147,Manitoba,Winnipeg,Desk Lamp,Furniture,1,89.0,0.2,71.2,49.71,21.49,0.3018,Debit,Online,2026,2026-03,March
ORD-105147,2026-03-05,CUST-1234,Customer 1234,Alberta,Red Deer,Wireless Headphones,Electronics,5,179.0,0.1,805.5,512.12,293.38,0.3642,Paypal,Online,2026,2026-03,March
ORD-109426,2026-03-06,CUST-1298,Customer 1298,Manitoba,Winnipeg,Office Chair,Furniture,2,429.0,0.1,772.2,572.27,199.93,0.2589,Credit Card,Online,2026,2026-03,March
ORD-101274,2026-03-06,CUST-1790,Customer 1790,Alberta,Red Deer,USB-C Dock,Accessories,3,159.0,0.0,477.0,376.2,100.8,0.2113,Paypal,Wholesale,2026,2026-03,March
ORD-102504,2026-03-06,CUST-3808,Customer 3808,British Columbia,Kelowna,Notebook Pack,Office Supplies,1,24.0,0.0,24.0,13.74,10.26,0.4275,Debit,Retail Store,2026,2026-03,March
ORD-109621,2026-03-06,CUST-3944,Customer 3944,Alberta,Red Deer,Desk Lamp,Furniture,1,89.0,0.0,89.0,63.65,25.35,0.2848,E-Transfer,Retail Store,2026,2026-03,March
ORD-103610,2026-03-06,CUST-1631,Customer 1631,Alberta,Lethbridge,Wireless Mouse,Accessories,5,49.0,0.0,245.0,171.31,73.69,0.3008,Paypal,Online,2026,2026-03,March
ORD-106151,2026-03-06,CUST-2544,Customer 2544,British Columbia,Victoria,Desk Lamp,Furniture,3,89.0,0.0,267.0,183.6,83.4,0.3124,Credit Card,Online,2026,2026-03,March
ORD-101307,2026-03-06,CUST-1876,Customer 1876,Alberta,Calgary,Backpack,Accessories,5,79.0,0.0,395.0,260.88,134.12,0.3395,Credit Card,Online,2026,2026-03,March
ORD-107674,2026-03-07,CUST-3019,Customer 3019,Ontario,Hamilton,Webcam HD,Electronics,2,99.0,0.05,188.1,149.02,39.08,0.2078,Paypal,Wholesale,2026,2026-03,March
ORD-102343,2026-03-07,CUST-3053,Customer 3053,Ontario,Toronto,Office Monitor 27,Electronics,1,349.0,0.0,349.0,243.01,105.99,0.3037,Credit Card,Online,2026,2026-03,March
ORD-107697,2026-03-07,CUST-1569,Customer 1569,British Columbia,Kelowna,Wireless Mouse,Accessories,2,49.0,0.15,83.3,64.59,18.71,0.2246,Paypal,Retail Store,2026,2026-03,March
ORD-105023,2026-03-07,CUST-2429,Customer 2429,Ontario,Mississauga,Tablet 11,Electronics,4,499.0,0.1,1796.4,1219.61,576.79,0.3211,Paypal,Online,2026,2026-03,March
ORD-105011,2026-03-07,CUST-2978,Customer 2978,Ontario,Mississauga,Office Chair,Furniture,2,429.0,0.15,729.3,522.77,206.53,0.2832,Paypal,Wholesale,2026,2026-03,March
ORD-107068,2026-03-07,CUST-1173,Customer 1173,Ontario,Mississauga,Desk Lamp,Furniture,2,89.0,0.1,160.2,91.25,68.95,0.4304,Paypal,Retail Store,2026,2026-03,March
ORD-108208,2026-03-07,CUST-2379,Customer 2379,Ontario,Hamilton,Printer Paper,Office Supplies,2,39.0,0.15,66.3,46.2,20.1,0.3032,E-Transfer,Online,2026,2026-03,March
ORD-104139,2026-03-07,CUST-3398,Customer 3398,Alberta,Red Deer,Mechanical Keyboard,Accessories,1,129.0,0.05,122.55,92.54,30.01,0.2449,E-Transfer,Online,2026,2026-03,March
ORD-102523,2026-03-07,CUST-2723,Customer 2723,Ontario,Toronto,Mechanical Keyboard,Accessories,1,129.0,0.0,129.0,73.73,55.27,0.4284,E-Transfer,Online,2026,2026-03,March
ORD-109754,2026-03-07,CUST-2085,Customer 2085,Ontario,Mississauga,Backpack,Accessories,1,79.0,0.0,79.0,52.62,26.38,0.3339,Paypal,Online,2026,2026-03,March
ORD-102416,2026-03-07,CUST-2557,Customer 2557,Alberta,Edmonton,Mechanical Keyboard,Accessories,3,129.0,0.15,328.95,180.93,148.02,0.45,E-Transfer,Wholesale,2026,2026-03,March
ORD-108989,2026-03-07,CUST-3061,Customer 3061,Alberta,Edmonton,Mechanical Keyboard,Accessories,1,129.0,0.0,129.0,80.92,48.08,0.3727,Debit,Retail Store,2026,2026-03,March
ORD-107501,2026-03-07,CUST-2623,Customer 2623,British Columbia,Surrey,Notebook Pack,Office Supplies,1,24.0,0.05,22.8,13.01,9.79,0.4294,E-Transfer,Online,2026,2026-03,March
ORD-104168,2026-03-07,CUST-1003,Customer 1003,Ontario,Mississauga,Tablet 11,Electronics,3,499.0,0.1,1347.3,929.92,417.38,0.3098,Debit,Online,2026,2026-03,March
ORD-100847,2026-03-07,CUST-3137,Customer 3137,Alberta,Lethbridge,Office Chair,Furniture,4,429.0,0.05,1630.2,1209.9,420.3,0.2578,Paypal,Wholesale,2026,2026-03,March
ORD-102731,2026-03-07,CUST-1969,Customer 1969,Ontario,Mississauga,Office Monitor 27,Electronics,2,349.0,0.0,698.0,477.79,220.21,0.3155,E-Transfer,Online,2026,2026-03,March
ORD-108256,2026-03-08,CUST-1643,Customer 1643,Ontario,Toronto,Office Chair,Furniture,1,429.0,0.1,386.1,258.95,127.15,0.3293,E-Transfer,Online,2026,2026-03,March
ORD-109564,2026-03-08,CUST-1222,Customer 1222,Ontario,Mississauga,USB-C Dock,Accessories,3,159.0,0.1,429.3,276.49,152.81,0.356,E-Transfer,Online,2026,2026-03,March
